,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
528,638,What is the series name and country of all TV channels that are playing cartoons directed by Ben Jones and cartoons directed by Michael Chang?,tvshow,extra,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'",7,"SELECT tv_channel.series_name, tv_channel.country FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel JOIN cartoon ON tv_series.id = cartoon.channel WHERE cartoon.directed_by = 'Ben Jones' OR cartoon.directed_by = 'Michael Chang'
SELECT tv_channel.series_name, tv_channel.country FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel JOIN cartoon ON tv_series.id = cartoon.channel WHERE cartoon.directed_by = 'Ben Jones' OR cartoon.directed_by = 'Michael Chang'
SELECT tv_channel.series_name, tv_channel.country FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel JOIN cartoon ON tv_series.id = cartoon.channel WHERE cartoon.directed_by = 'Ben Jones' OR cartoon.directed_by = 'Michael Chang'
SELECT tv_channel.series_name, tv_channel.country FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel JOIN cartoon ON tv_series.id = cartoon.id WHERE cartoon.directed_by IN ('Ben Jones', 'Michael Chang')
SELECT tv_channel.series_name, tv_channel.country FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel JOIN cartoon ON tv_series.id = cartoon.channel WHERE cartoon.directed_by = 'Ben Jones' OR cartoon.directed_by = 'Michael Chang'
SELECT tv_channel.series_name, tv_channel.country FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel JOIN cartoon ON tv_series.id = cartoon.channel WHERE cartoon.directed_by = 'Ben Jones' OR cartoon.directed_by = 'Michael Chang'
SELECT tv_channel.series_name, tv_channel.country FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel JOIN cartoon ON tv_series.id = cartoon.channel WHERE cartoon.directed_by = 'Ben Jones' OR cartoon.directed_by = 'Michael Chang'","SELECT tv_channel.series_name, tv_channel.country FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel JOIN cartoon ON tv_series.id = cartoon.channel WHERE cartoon.directed_by = 'Ben Jones' OR cartoon.directed_by = 'Michael Chang'"
529,539,Find the program which most number of students are enrolled in. List both the id and the summary.,student_transcripts_tracking,extra,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT degree_programs.degree_program_id, degree_programs.degree_summary_name FROM degree_programs JOIN student_enrolment ON degree_programs.degree_program_id = student_enrolment.degree_program_id GROUP BY degree_programs.degree_program_id ORDER BY COUNT(*) DESC LIMIT 1
SELECT degree_programs.degree_program_id, degree_programs.degree_summary_name FROM degree_programs JOIN student_enrolment ON degree_programs.degree_program_id = student_enrolment.degree_program_id GROUP BY degree_programs.degree_program_id ORDER BY COUNT(*) DESC LIMIT 1
SELECT degree_programs.degree_program_id, degree_programs.degree_summary_name FROM degree_programs JOIN student_enrolment ON degree_programs.degree_program_id = student_enrolment.degree_program_id GROUP BY degree_programs.degree_program_id ORDER BY COUNT(*) DESC LIMIT 1
SELECT degree_summary_name, degree_summary_description, COUNT(*) AS count FROM degree_programs GROUP BY degree_summary_name, degree_summary_description ORDER BY count DESC LIMIT 1
SELECT degree_program_id, degree_summary_name, degree_summary_description FROM degree_programs WHERE degree_program_id IN (     SELECT degree_program_id     FROM student_enrolment     GROUP BY degree_program_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT degree_programs.degree_program_id, degree_programs.degree_summary_name FROM degree_programs INNER JOIN student_enrolment ON degree_programs.degree_program_id = student_enrolment.degree_program_id GROUP BY degree_programs.degree_program_id ORDER BY COUNT(student_enrolment.student_enrolment_id) DESC LIMIT 1
SELECT degree_program_id, degree_summary_name, COUNT(student_enrolment_id) AS student_count FROM degree_programs JOIN student_enrolment ON degree_programs.degree_program_id = student_enrolment.degree_program_id GROUP BY degree_program_id ORDER BY student_count DESC LIMIT 1","SELECT degree_programs.degree_program_id, degree_programs.degree_summary_name FROM degree_programs JOIN student_enrolment ON degree_programs.degree_program_id = student_enrolment.degree_program_id GROUP BY degree_programs.degree_program_id ORDER BY COUNT(*) DESC LIMIT 1"
530,694,What are the contestant numbers and names of the contestants who had at least two votes?,voter_1,medium,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2",7,"SELECT contestant_number, contestant_name FROM contestants WHERE contestant_number IN (     SELECT contestant_number     FROM votes     GROUP BY contestant_number     HAVING COUNT(*) >= 2 )
SELECT contestant_number, contestant_name FROM contestants WHERE contestant_number IN (     SELECT contestant_number     FROM votes     GROUP BY contestant_number     HAVING COUNT(*) >= 2 )
SELECT contestant_number, contestant_name FROM contestants WHERE contestant_number IN (     SELECT contestant_number     FROM votes     GROUP BY contestant_number     HAVING COUNT(*) >= 2 )
SELECT contestant_number, contestant_name FROM contestants WHERE contestant_number IN (     SELECT contestant_number     FROM votes     GROUP BY contestant_number     HAVING COUNT(*) >= 2 )
SELECT contestant_number, contestant_name FROM contestants WHERE contestant_number IN (     SELECT contestant_number     FROM votes     GROUP BY contestant_number     HAVING COUNT(*) >= 2 )
SELECT contestant_number, contestant_name FROM contestants WHERE contestant_number IN (     SELECT contestant_number     FROM votes     GROUP BY contestant_number     HAVING COUNT(*) >= 2 )
SELECT contestant_number, contestant_name FROM contestants WHERE contestant_number IN (     SELECT contestant_number     FROM votes     GROUP BY contestant_number     HAVING COUNT(*) >= 2 )","SELECT contestant_number, contestant_name FROM contestants WHERE contestant_number IN (     SELECT contestant_number     FROM votes     GROUP BY contestant_number     HAVING COUNT(*) >= 2 )"
531,462,Which year had the most matches?,wta_1,hard,SELECT YEAR FROM matches GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,7,"SELECT year, COUNT(*) AS num_matches FROM matches GROUP BY year ORDER BY num_matches DESC LIMIT 1
SELECT year, COUNT(*) AS matches_count FROM matches GROUP BY year ORDER BY matches_count DESC LIMIT 1
SELECT year, COUNT(*) AS match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1
SELECT year, COUNT(*) AS matches_count FROM matches GROUP BY year ORDER BY matches_count DESC LIMIT 1
SELECT year, COUNT(*) AS matches_count FROM matches GROUP BY year ORDER BY matches_count DESC LIMIT 1
SELECT year, COUNT(*) AS match_count FROM matches GROUP BY year ORDER BY match_count DESC LIMIT 1
SELECT year, COUNT(*) AS matches_count FROM matches GROUP BY year ORDER BY matches_count DESC LIMIT 1","SELECT year, COUNT(*) AS matches_count FROM matches GROUP BY year ORDER BY matches_count DESC LIMIT 1"
532,465,Find the name of the winner who has the highest rank points and participated in the Australian Open tourney.,wta_1,hard,SELECT winner_name FROM matches WHERE tourney_name  =  'Australian Open' ORDER BY winner_rank_points DESC LIMIT 1,7,"SELECT first_name, last_name FROM players WHERE player_id = (     SELECT winner_id     FROM matches     WHERE tourney_name = 'Australian Open'     ORDER BY winner_rank_points DESC     LIMIT 1 )
SELECT first_name, last_name FROM players WHERE player_id = (     SELECT winner_id     FROM matches     WHERE tourney_name = 'Australian Open'     ORDER BY winner_rank_points DESC     LIMIT 1 )
SELECT first_name, last_name FROM players WHERE player_id = (     SELECT winner_id     FROM matches     WHERE tourney_name = 'Australian Open'     ORDER BY winner_rank_points DESC     LIMIT 1 )
SELECT first_name, last_name FROM players WHERE player_id = (     SELECT winner_id     FROM matches     WHERE tourney_name = 'Australian Open'     ORDER BY winner_rank_points DESC     LIMIT 1 )
SELECT first_name, last_name FROM players WHERE player_id = (     SELECT winner_id     FROM matches     WHERE tourney_name = 'Australian Open'     ORDER BY winner_rank_points DESC     LIMIT 1 )
SELECT first_name, last_name FROM players WHERE player_id = (SELECT winner_id FROM matches WHERE tourney_name = 'Australian Open' AND winner_rank_points = (SELECT MAX(winner_rank_points) FROM matches WHERE tourney_name = 'Australian Open'))
SELECT first_name, last_name FROM players WHERE player_id = (SELECT winner_id FROM matches WHERE tourney_name = 'Australian Open' AND winner_rank_points = (SELECT MAX(winner_rank_points) FROM matches WHERE tourney_name = 'Australian Open'))","SELECT first_name, last_name FROM players WHERE player_id = (     SELECT winner_id     FROM matches     WHERE tourney_name = 'Australian Open'     ORDER BY winner_rank_points DESC     LIMIT 1 )"
533,316,What are the ids for templates that are not used in any documents?,cre_Doc_Template_Mgt,hard,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,7,"SELECT DISTINCT t.template_id FROM templates t LEFT JOIN documents d ON t.template_id = d.template_id WHERE d.template_id IS NULL
SELECT DISTINCT t.template_id FROM templates t LEFT JOIN documents d ON t.template_id = d.template_id WHERE d.template_id IS NULL
SELECT DISTINCT t.template_id FROM templates t LEFT JOIN documents d ON t.template_id = d.template_id WHERE d.template_id IS NULL
SELECT t.template_id FROM templates t LEFT JOIN documents d ON t.template_id = d.template_id WHERE d.template_id IS NULL
SELECT DISTINCT t.template_id FROM templates t LEFT JOIN documents d ON t.template_id = d.template_id WHERE d.template_id IS NULL
SELECT t.template_id FROM templates t LEFT JOIN documents d ON t.template_id = d.template_id WHERE d.template_id IS NULL
SELECT DISTINCT t.template_id FROM templates t LEFT JOIN documents d ON t.template_id = d.template_id WHERE d.template_id IS NULL",SELECT DISTINCT t.template_id FROM templates t LEFT JOIN documents d ON t.template_id = d.template_id WHERE d.template_id IS NULL
534,738,How many official languages does Afghanistan have?,world_1,medium,"SELECT COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Afghanistan"" AND IsOfficial  =  ""T""",7,"SELECT COUNT(*) FROM countrylanguage WHERE countrycode = 'AFG' AND isofficial = 'T'
SELECT COUNT(*) FROM countrylanguage WHERE countrycode = 'AFG' AND isofficial = 1
SELECT COUNT(*) FROM countrylanguage WHERE countrycode = 'AFG' AND isofficial = 1
SELECT COUNT(*) FROM countrylanguage WHERE countrycode = 'AFG' AND isofficial = 1
select count(*) from countrylanguage where countrycode = 'AFG' and isofficial = 1
SELECT COUNT(*) FROM countrylanguage WHERE countrycode = 'AFG' AND isofficial = 1
SELECT COUNT(*) FROM countrylanguage WHERE countrycode = 'AFG' AND isofficial = 1",SELECT COUNT(*) FROM countrylanguage WHERE countrycode = 'AFG' AND isofficial = 1
535,181,"What is the abbreviation of Airline ""JetBlue Airways""?",flight_2,easy,"SELECT Abbreviation FROM AIRLINES WHERE Airline  =  ""JetBlue Airways""",7,"SELECT abbreviation FROM airlines WHERE airline = 'JetBlue Airways'
SELECT abbreviation FROM airlines WHERE airline = 'JetBlue Airways'
SELECT abbreviation FROM airlines WHERE airline = 'JetBlue Airways'
SELECT abbreviation FROM airlines WHERE airline = 'JetBlue Airways'
SELECT abbreviation FROM airlines WHERE airline = 'JetBlue Airways'
SELECT abbreviation FROM airlines WHERE airline = 'JetBlue Airways'
SELECT abbreviation FROM airlines WHERE airline = 'JetBlue Airways'",SELECT abbreviation FROM airlines WHERE airline = 'JetBlue Airways'
536,228,Give the code of the airport with the least flights.,flight_2,extra,SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1,7,"SELECT airportcode FROM airports WHERE airportcode IN (SELECT destairport FROM flights GROUP BY destairport HAVING COUNT(*) = (SELECT MIN(count) FROM (SELECT COUNT(*) AS count FROM flights GROUP BY destairport)))
SELECT airportcode FROM airports WHERE airportcode IN (SELECT destairport FROM flights GROUP BY destairport HAVING COUNT(*) = (SELECT MIN(c) FROM (SELECT COUNT(*) AS c FROM flights GROUP BY destairport)))
SELECT airportcode FROM airports WHERE airportcode IN (SELECT sourceairport FROM flights GROUP BY sourceairport HAVING COUNT(*) = (SELECT MIN(count) FROM (SELECT COUNT(*) AS count FROM flights GROUP BY sourceairport))) UNION SELECT airportcode FROM airports WHERE airportcode IN (SELECT destairport FROM flights GROUP BY destairport HAVING COUNT(*) = (SELECT MIN(count) FROM (SELECT COUNT(*) AS count FROM flights GROUP BY destairport)))
SELECT airportcode FROM airports WHERE airportcode IN (SELECT destairport FROM flights GROUP BY destairport HAVING COUNT(*) = (SELECT MIN(cnt) FROM (SELECT COUNT(*) AS cnt FROM flights GROUP BY destairport)))
SELECT airportcode FROM airports WHERE airportcode IN (SELECT destairport FROM flights GROUP BY destairport HAVING COUNT(*) = (SELECT MIN(count) FROM (SELECT COUNT(*) AS count FROM flights GROUP BY destairport)))
SELECT airportcode FROM airports WHERE airportcode IN (SELECT destairport FROM flights GROUP BY destairport HAVING COUNT(*) = (SELECT MIN(flight_count) FROM (SELECT COUNT(*) AS flight_count FROM flights GROUP BY destairport)))  Explanation:  
SELECT airportcode FROM airports WHERE airportcode IN (SELECT destairport FROM flights GROUP BY destairport HAVING COUNT(*) = (SELECT MIN(cnt) FROM (SELECT COUNT(*) AS cnt FROM flights GROUP BY destairport)))",SELECT airportcode FROM airports WHERE airportcode IN (SELECT destairport FROM flights GROUP BY destairport HAVING COUNT(*) = (SELECT MIN(count) FROM (SELECT COUNT(*) AS count FROM flights GROUP BY destairport)))
537,460,What is the first name and country code of the player with the most tours?,wta_1,hard,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id ORDER BY T2.tours DESC LIMIT 1",7,"SELECT first_name, country_code FROM players WHERE player_id = (     SELECT player_id     FROM rankings     GROUP BY player_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT first_name, country_code FROM players WHERE player_id = (     SELECT player_id     FROM rankings     GROUP BY player_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT first_name, country_code FROM players WHERE player_id = (     SELECT player_id     FROM rankings     GROUP BY player_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT first_name, country_code FROM players WHERE player_id = (     SELECT player_id     FROM rankings     GROUP BY player_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT first_name, country_code FROM players WHERE player_id = (     SELECT player_id     FROM rankings     GROUP BY player_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT first_name, country_code FROM players WHERE player_id = (     SELECT player_id     FROM rankings     GROUP BY player_id     ORDER BY COUNT(*) DESC     LIMIT 1 )
SELECT first_name, country_code FROM players WHERE player_id = (     SELECT player_id     FROM rankings     GROUP BY player_id     ORDER BY COUNT(*) DESC     LIMIT 1 )","SELECT first_name, country_code FROM players WHERE player_id = (     SELECT player_id     FROM rankings     GROUP BY player_id     ORDER BY COUNT(*) DESC     LIMIT 1 )"
