Unnamed: 0,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query,Exact Match,Execution Accuracy
600,86,What is the average age for all students who do not own any pets ?,pets_1,extra,select avg(age) from student where stuid not in (select stuid from has_pet),7,"SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet)
SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet)
SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet)
SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet)
SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet)
SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet)
SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet)",SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet),True,1.0
601,404,What are the names of the people who teach math courses?,course_teach,hard,"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",7,"SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id WHERE course.course = 'math'
SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id WHERE course_arrange.course_id IN (SELECT course_id FROM course WHERE course = 'math')
SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id WHERE course.course = 'math'
SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id WHERE course.course = 'math'
SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id WHERE course.course = 'math'
SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id WHERE course.course = 'math'
SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id WHERE course_arrange.course_id IN (SELECT course_id FROM course WHERE course = 'math')",SELECT teacher.name FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id WHERE course.course = 'math',True,0.0
602,305,How many different templates do all document use?,cre_Doc_Template_Mgt,easy,SELECT count(DISTINCT template_id) FROM Documents,7,"SELECT COUNT(DISTINCT template_type_code) FROM templates
SELECT COUNT(DISTINCT template_type_code) FROM templates
SELECT COUNT(DISTINCT template_type_code) FROM templates
SELECT COUNT(DISTINCT template_type_code) FROM templates
SELECT COUNT(DISTINCT template_type_code) FROM templates
SELECT COUNT(DISTINCT template_type_code) FROM templates
SELECT COUNT(DISTINCT template_type_code) FROM templates",SELECT COUNT(DISTINCT template_type_code) FROM templates,0,0.0
603,730,What is the average GNP and total population in all nations whose government is US territory?,world_1,medium,"SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory""",7,"SELECT AVG(gnp) AS average_gnp, SUM(population) AS total_population FROM country WHERE governmentform = 'US territory'
SELECT AVG(gnp) AS average_gnp, SUM(population) AS total_population FROM country WHERE governmentform = 'US territory'
SELECT AVG(gnp) AS average_gnp, SUM(population) AS total_population FROM country WHERE governmentform = 'US territory'
SELECT AVG(gnp) AS average_gnp, SUM(population) AS total_population FROM country WHERE governmentform = 'US territory'
SELECT AVG(gnp) AS average_gnp, SUM(population) AS total_population FROM country WHERE governmentform = 'US territory'
SELECT AVG(gnp) AS average_gnp, SUM(population) AS total_population FROM country WHERE governmentform = 'US territory'
SELECT AVG(gnp) AS average_gnp, SUM(population) AS total_population FROM country WHERE governmentform = 'US territory'","SELECT AVG(gnp) AS average_gnp, SUM(population) AS total_population FROM country WHERE governmentform = 'US territory'",0,0.0
604,98,What is the model for the car with a weight smaller than the average?,car_1,extra,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),7,"SELECT m.model FROM cars_data cd JOIN model_list m ON cd.id = m.modelid WHERE cd.weight < (SELECT AVG(weight) FROM cars_data)
SELECT ml.model FROM model_list ml JOIN car_makers cm ON ml.maker = cm.id JOIN cars_data cd ON ml.model = cd.make WHERE cd.weight < (SELECT AVG(weight) FROM cars_data)
SELECT ml.model FROM model_list ml JOIN car_makers cm ON ml.maker = cm.id JOIN cars_data cd ON ml.model = cd.make WHERE cd.weight < (SELECT AVG(weight) FROM cars_data)
SELECT ml.model FROM model_list ml JOIN car_makers cm ON ml.maker = cm.id JOIN cars_data cd ON ml.model = cd.make WHERE cd.weight < (SELECT AVG(weight) FROM cars_data)
SELECT ml.model FROM model_list ml JOIN car_makers cm ON ml.maker = cm.id JOIN cars_data cd ON ml.model = cd.make WHERE cd.weight < (SELECT AVG(weight) FROM cars_data)
SELECT ml.model FROM model_list ml JOIN car_makers cm ON ml.maker = cm.id JOIN cars_data cd ON ml.model = cd.make WHERE cd.weight < (SELECT AVG(weight) FROM cars_data)
SELECT ml.model FROM model_list ml JOIN car_makers cm ON ml.maker = cm.id JOIN cars_data cd ON ml.model = cd.make WHERE cd.weight < (SELECT AVG(weight) FROM cars_data)",SELECT ml.model FROM model_list ml JOIN car_makers cm ON ml.maker = cm.id JOIN cars_data cd ON ml.model = cd.make WHERE cd.weight < (SELECT AVG(weight) FROM cars_data),0,0.0
605,309,Show all template ids and number of documents using each template.,cre_Doc_Template_Mgt,medium,"SELECT template_id ,  count(*) FROM Documents GROUP BY template_id",7,"SELECT t.template_id, COUNT(d.document_id) AS number_of_documents FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id
SELECT t.template_id, COUNT(d.document_id) AS number_of_documents FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id
SELECT t.template_id, COUNT(d.document_id) AS number_of_documents FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id
SELECT t.template_id, COUNT(d.document_id) AS number_of_documents FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id
SELECT t.template_id, COUNT(d.document_id) AS number_of_documents FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id
SELECT t.template_id, COUNT(d.document_id) AS number_of_documents FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id
SELECT t.template_id, COUNT(d.document_id) AS number_of_documents FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id","SELECT t.template_id, COUNT(d.document_id) AS number_of_documents FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id",0,1.0
606,143,How many cars have more than 4 cylinders?,car_1,easy,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,7,"SELECT COUNT(*) FROM cars_data WHERE cylinders > 4
SELECT COUNT(*) FROM cars_data WHERE cylinders > 4
SELECT COUNT(*) FROM cars_data WHERE cylinders > 4
SELECT COUNT(*) FROM cars_data WHERE cylinders > 4
SELECT COUNT(*) FROM cars_data WHERE cylinders > 4
SELECT COUNT(*) FROM cars_data WHERE cylinders > 4
SELECT COUNT(*) FROM cars_data WHERE cylinders > 4",SELECT COUNT(*) FROM cars_data WHERE cylinders > 4,True,1.0
607,269,Find the manager name and district of the shop whose number of products is the largest.,employee_hire_evaluation,medium,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1",7,"SELECT s.manager_name, s.district  FROM shop s  JOIN hiring h ON s.shop_id = h.shop_id  WHERE s.number_products = (SELECT MAX(number_products) FROM shop)
SELECT s.manager_name, s.district  FROM shop s  JOIN hiring h ON s.shop_id = h.shop_id  WHERE s.number_products = (SELECT MAX(number_products) FROM shop)
SELECT s.manager_name, s.district  FROM shop s  JOIN hiring h ON s.shop_id = h.shop_id  WHERE s.number_products = (SELECT MAX(number_products) FROM shop)
SELECT s.manager_name, s.district FROM shop s JOIN hiring h ON s.shop_id = h.shop_id JOIN employee e ON h.employee_id = e.employee_id WHERE s.number_products = (SELECT MAX(number_products) FROM shop)
SELECT s.manager_name, s.district FROM shop s JOIN hiring h ON s.shop_id = h.shop_id JOIN employee e ON h.employee_id = e.employee_id WHERE s.number_products = (SELECT MAX(number_products) FROM shop)
SELECT s.manager_name, s.district  FROM shop s  JOIN hiring h ON s.shop_id = h.shop_id  WHERE s.number_products = (SELECT MAX(number_products) FROM shop)
SELECT s.manager_name, s.district  FROM shop s  JOIN hiring h ON s.shop_id = h.shop_id  WHERE s.number_products = (SELECT MAX(number_products) FROM shop)","SELECT s.manager_name, s.district  FROM shop s  JOIN hiring h ON s.shop_id = h.shop_id  WHERE s.number_products = (SELECT MAX(number_products) FROM shop)",0,1.0
608,794,Find the number of cities in each district whose population is greater than the average population of cities?,world_1,extra,"SELECT count(*) ,  District FROM city WHERE Population  >  (SELECT avg(Population) FROM city) GROUP BY District",7,"SELECT district, COUNT(*) AS num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(*) AS num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(*) AS num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(*) AS num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(*) AS num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(*) AS num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district
SELECT district, COUNT(*) AS num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district","SELECT district, COUNT(*) AS num_cities FROM city WHERE population > (SELECT AVG(population) FROM city) GROUP BY district",0,0.0
609,85,Find the average age of students who do not have any pet .,pets_1,extra,select avg(age) from student where stuid not in (select stuid from has_pet),7,"SELECT AVG(s.age)  FROM student s  LEFT JOIN has_pet hp ON s.stuid = hp.stuid  WHERE hp.petid IS NULL
SELECT AVG(s.age)  FROM student s  LEFT JOIN has_pet hp ON s.stuid = hp.stuid  WHERE hp.petid IS NULL
SELECT AVG(s.age)  FROM student s  LEFT JOIN has_pet hp ON s.stuid = hp.stuid  WHERE hp.petid IS NULL
SELECT AVG(s.age)  FROM student s  LEFT JOIN has_pet hp ON s.stuid = hp.stuid  WHERE hp.petid IS NULL
SELECT AVG(s.age)  FROM student s  LEFT JOIN has_pet hp ON s.stuid = hp.stuid  WHERE hp.petid IS NULL
SELECT AVG(s.age)  FROM student s  LEFT JOIN has_pet hp ON s.stuid = hp.stuid  WHERE hp.petid IS NULL
SELECT AVG(s.age)  FROM student s  LEFT JOIN has_pet hp ON s.stuid = hp.stuid  WHERE hp.petid IS NULL",SELECT AVG(s.age)  FROM student s  LEFT JOIN has_pet hp ON s.stuid = hp.stuid  WHERE hp.petid IS NULL,0,1.0
610,253,"What are flight numbers of flights arriving at City ""Aberdeen""?",flight_2,medium,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""",7,"SELECT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'",SELECT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen',True,1.0
611,1013,"For each citizenship, how many singers are from that country?",singer,medium,"SELECT Citizenship ,  COUNT(*) FROM singer GROUP BY Citizenship",7,"SELECT citizenship, COUNT(*) AS num_singers FROM singer GROUP BY citizenship
SELECT citizenship, COUNT(*) AS num_singers FROM singer GROUP BY citizenship ORDER BY num_singers DESC
SELECT citizenship, COUNT(*) AS num_singers FROM singer GROUP BY citizenship ORDER BY num_singers DESC
SELECT citizenship, COUNT(*) AS num_singers FROM singer GROUP BY citizenship
SELECT citizenship, COUNT(*) AS num_singers FROM singer GROUP BY citizenship ORDER BY num_singers DESC
SELECT citizenship, COUNT(*) AS num_singers FROM singer GROUP BY citizenship
SELECT citizenship, COUNT(*) AS num_singers FROM singer GROUP BY citizenship ORDER BY num_singers DESC","SELECT citizenship, COUNT(*) AS num_singers FROM singer GROUP BY citizenship ORDER BY num_singers DESC",0,1.0
612,416,Find the average number of staff working for the museums that were open before 2009.,museum_visit,easy,SELECT avg(num_of_staff) FROM museum WHERE open_year  <  2009,7,"SELECT AVG(num_of_staff) FROM museum WHERE open_year < 2009
SELECT AVG(num_of_staff) FROM museum WHERE open_year < 2009
SELECT AVG(num_of_staff) FROM museum WHERE open_year < 2009
SELECT AVG(num_of_staff) FROM museum WHERE open_year < 2009
SELECT AVG(num_of_staff) FROM museum WHERE open_year < 2009
SELECT AVG(num_of_staff) FROM museum WHERE open_year < 2009
SELECT AVG(num_of_staff) FROM museum WHERE open_year < 2009",SELECT AVG(num_of_staff) FROM museum WHERE open_year < 2009,True,1.0
613,479,Find the total number of tours for each ranking date.,wta_1,medium,"SELECT sum(tours) ,  ranking_date FROM rankings GROUP BY ranking_date",7,"SELECT ranking_date, SUM(tours) AS total_tours FROM rankings GROUP BY ranking_date
SELECT ranking_date, SUM(tours) AS total_tours FROM rankings GROUP BY ranking_date
SELECT ranking_date, SUM(tours) AS total_tours FROM rankings GROUP BY ranking_date
SELECT ranking_date, SUM(tours) AS total_tours FROM rankings GROUP BY ranking_date
SELECT ranking_date, SUM(tours) AS total_tours FROM rankings GROUP BY ranking_date
SELECT ranking_date, SUM(tours) AS total_tours FROM rankings GROUP BY ranking_date
SELECT ranking_date, SUM(tours) AS total_tours FROM rankings GROUP BY ranking_date","SELECT ranking_date, SUM(tours) AS total_tours FROM rankings GROUP BY ranking_date",0,0.0
614,753,Which regions speak Dutch or English?,world_1,hard,"SELECT DISTINCT T1.Region FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" OR T2.Language  =  ""Dutch""",7,"SELECT DISTINCT region FROM country WHERE language = 'Dutch' OR language = 'English'
SELECT DISTINCT region FROM country WHERE language = 'Dutch' OR language = 'English'
SELECT DISTINCT region FROM country WHERE language = 'Dutch' OR language = 'English'
SELECT DISTINCT region FROM country WHERE language = 'Dutch' OR language = 'English'
SELECT DISTINCT region FROM country WHERE language = 'Dutch' OR language = 'English'
SELECT DISTINCT region FROM country WHERE language = 'Dutch' OR language = 'English'
SELECT DISTINCT region FROM country WHERE language = 'Dutch' OR language = 'English'",SELECT DISTINCT region FROM country WHERE language = 'Dutch' OR language = 'English',0,0.0
615,974,How many dogs have an age below the average?,dog_kennels,hard,SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs ),7,"SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)
SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs)",SELECT COUNT(*) FROM dogs WHERE age < (SELECT AVG(age) FROM dogs),True,1.0
