Question,difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
"With the biggest budget for the ""Food"", what was the remaining of it?",simple,SELECT remaining FROM budget WHERE category = 'Food' AND amount = ( SELECT MAX(amount) FROM budget WHERE category = 'Food' ),SELECT budget.remaining FROM budget WHERE budget.category = 'Food' ORDER BY budget.amount DESC LIMIT 1,NULL,1,0
What was the notes of the fundraising on 2019/9/14?,simple,SELECT notes FROM income WHERE source = 'Fundraising' AND date_received = '2019-09-14',SELECT notes FROM income WHERE source = 'Fundraising' AND date_received = '2019-09-14',SELECT e.notes FROM event AS e INNER JOIN income AS i ON e.event_id = i.link_to_event WHERE i.source = 'Fundraising' AND i.date_received = '2019-09-14',1,0
"How many majors are there in ""College of Humanities and Social Sciences""?",simple,SELECT COUNT(major_name) FROM major WHERE college = 'College of Humanities and Social Sciences',SELECT COUNT(*) AS total_majors FROM major WHERE college = 'College of Humanities and Social Sciences',SELECT COUNT(*) FROM major WHERE college = 'College of Humanities and Social Sciences',1,1
"Tell the phone number of ""Carlo Jacobs"".",simple,SELECT phone FROM member WHERE first_name = 'Carlo' AND last_name = 'Jacobs',SELECT phone FROM member WHERE first_name = 'Carlo' AND last_name = 'Jacobs',SELECT phone FROM member WHERE first_name = 'Carlo' AND last_name = 'Jacobs',1,1
"Tell the hometown county for ""Adela O'Gallagher"".",simple,SELECT T2.county FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Adela' AND T1.last_name = 'O''Gallagher',SELECT z.county FROM member m JOIN zip_code z ON m.zip = z.zip_code WHERE m.first_name = 'Adela' AND m.last_name = 'O''Gallagher',SELECT T2.county FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Adela' AND T1.last_name = 'O''Gallagher',1,1
"For all the budgets for ""November Meeting"", how many of them had exceeded the budget?",simple,SELECT COUNT(T2.event_id) FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T2.event_name = 'November Meeting' AND T1.remaining < 0,SELECT COUNT(*) AS exceeded_budget_count FROM budget WHERE event_status = 'November Meeting' AND remaining < 0,NULL,0,0
"Provide the total number of the budget amount for ""September Speaker"" event.",simple,SELECT SUM(T1.amount) FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T2.event_name = 'September Speaker',SELECT SUM(amount) AS total_budget_amount FROM budget WHERE link_to_event IN (     SELECT event_id     FROM event     WHERE event_name = 'September Speaker' ),SELECT SUM(T2.amount) FROM budget AS T2 INNER JOIN event AS T1 ON T2.link_to_event = T1.event_id WHERE T1.event_name = 'September Speaker',1,1
"What is the status of the event which bought ""Post Cards, Posters"" on 2019/8/20?",moderate,"SELECT T1.event_status FROM budget AS T1 INNER JOIN expense AS T2 ON T1.budget_id = T2.link_to_budget WHERE T2.expense_description = 'Post Cards, Posters' AND T2.expense_date = '2019-08-20'","SELECT e.status FROM event e JOIN budget b ON e.event_id = b.link_to_event JOIN expense ex ON b.budget_id = ex.link_to_budget WHERE ex.expense_description = 'Post Cards, Posters' AND ex.expense_date = '2019-8-20'","SELECT T1.status FROM event AS T1 INNER JOIN expense AS T2 ON T1.event_id = T2.link_to_event WHERE T2.expense_description = 'Post Cards, Posters' AND T2.expense_date = '2019-8-20'",0,0
What was Brent Thomason's major?,simple,SELECT T2.major_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.first_name = 'Brent' AND T1.last_name = 'Thomason',SELECT major.major_name FROM major JOIN member ON major.major_id = member.link_to_major WHERE member.first_name = 'Brent' AND member.last_name = 'Thomason',SELECT T2.major_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.first_name = 'Brent' AND T1.last_name = 'Thomason',1,1
"For all the club members from ""Business"" major, how many of them wear medium size t-shirt?",moderate,SELECT COUNT(T1.member_id) FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T2.major_name = 'Business' AND T1.t_shirt_size = 'Medium',SELECT COUNT(*) AS medium_t_shirt_count FROM member WHERE link_to_major IN (     SELECT major_id     FROM major     WHERE major_name = 'Business' ) AND t_shirt_size = 'Medium',NULL,1,0
What's Christof Nielson's zip code type?,simple,SELECT T2.type FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Christof' AND T1.last_name = 'Nielson',SELECT zip_code FROM member WHERE first_name = 'Christof' AND last_name = 'Nielson',SELECT T2.type FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Christof' AND T1.last_name = 'Nielson',0,1
State the major name for the Vice President of the club.,simple,SELECT T2.major_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.position = 'Vice President',SELECT major_name FROM major JOIN member ON major.major_id = member.link_to_major WHERE member.position = 'Vice President',SELECT T2.major_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.position = 'Vice President',1,1
"Where is the hometown state for ""Sacha Harrison""?",simple,SELECT T2.state FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Sacha' AND T1.last_name = 'Harrison',SELECT z.state FROM member m JOIN zip_code z ON m.zip = z.zip_code WHERE m.first_name = 'Sacha' AND m.last_name = 'Harrison',SELECT T2.state FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Sacha' AND T1.last_name = 'Harrison',1,1
Which department was the President of the club in?,simple,SELECT T2.department FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.position = 'President',SELECT m.link_to_major FROM member m WHERE m.position = 'President',SELECT T2.department FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.position = 'President',0,1
State the date Connor Hilton paid his/her dues.,simple,SELECT T2.date_received FROM member AS T1 INNER JOIN income AS T2 ON T1.member_id = T2.link_to_member WHERE T1.first_name = 'Connor' AND T1.last_name = 'Hilton' AND T2.source = 'Dues',SELECT e.date_received FROM income e JOIN member m ON e.link_to_member = m.member_id WHERE m.first_name = 'Connor' AND m.last_name = 'Hilton' AND e.source = 'Dues',SELECT e.date_received FROM income AS e INNER JOIN member AS m ON e.link_to_member = m.member_id WHERE m.first_name = 'Connor' AND m.last_name = 'Hilton' AND e.source = 'Dues',1,1
Who was the first one paid his/her dues? Tell the full name.,simple,"SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN income AS T2 ON T1.member_id = T2.link_to_member WHERE T2.source = 'Dues' ORDER BY T2.date_received LIMIT 1","SELECT first_name, last_name FROM member JOIN income ON member.member_id = income.link_to_member WHERE source = 'Dues' ORDER BY date_received LIMIT 1","SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN income AS T2 ON T1.member_id = T2.link_to_member WHERE T2.source = 'Dues' ORDER BY T2.date_received LIMIT 1",1,1
"How many times was the budget in Advertisement for ""Yearly Kickoff"" meeting more than ""October Meeting""?",challenging,SELECT CAST(SUM(CASE WHEN T2.event_name = 'Yearly Kickoff' THEN T1.amount ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.event_name = 'October Meeting' THEN T1.amount ELSE 0 END) FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T1.category = 'Advertisement' AND T2.type = 'Meeting',SELECT      (SELECT COUNT(*)       FROM budget       WHERE category = 'Advertisement'         AND event_status = 'Yearly Kickoff') /      (SELECT COUNT(*)       FROM budget       WHERE category = 'Advertisement'         AND event_status = 'October Meeting') AS ratio ,NULL,0,0
"What percentage was the budget for Parking to the total budget for the ""November Speaker""?",moderate,SELECT CAST(SUM(CASE WHEN T1.category = 'Parking' THEN T1.amount ELSE 0 END) AS REAL) * 100 / SUM(T1.amount) FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T2.event_name = 'November Speaker',SELECT    ((SELECT SUM(amount) FROM budget WHERE category = 'Parking' AND link_to_event IN (SELECT event_id FROM event WHERE event_name = 'November Speaker')) /     (SELECT SUM(amount) FROM budget WHERE link_to_event IN (SELECT event_id FROM event WHERE event_name = 'November Speaker'))) * 100 AS percentage ,NULL,0,0
What is the total cost of the pizzas for all the events?,simple,SELECT SUM(cost) FROM expense WHERE expense_description = 'Pizza',SELECT SUM(e.cost) AS total_cost_of_pizzas FROM expense e WHERE e.expense_description = 'Pizza',NULL,1,0
"How many cities are there in Orange County, Virginia?",simple,SELECT COUNT(city) FROM zip_code WHERE county = 'Orange County' AND state = 'Virginia',SELECT COUNT(DISTINCT city) AS number_of_cities FROM zip_code WHERE county = 'Orange County' AND state = 'Virginia',SELECT COUNT(DISTINCT T2.city) FROM zip_code AS T2 WHERE T2.county = 'Orange' AND T2.state = 'Virginia',1,0
List all of the College of Humanities and Social Sciences' departments.,simple,SELECT department FROM major WHERE college = 'College of Humanities and Social Sciences',SELECT DISTINCT department FROM major WHERE college = 'College of Humanities and Social Sciences',SELECT DISTINCT T2.department FROM major AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id WHERE T1.college = 'College of Humanities and Social Sciences',1,0
Where is Amy Firth's hometown?,simple,"SELECT T2.city, T2.county, T2.state FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Amy' AND T1.last_name = 'Firth'","SELECT z.city, z.county, z.state FROM member m JOIN zip_code z ON m.zip = z.zip_code WHERE m.first_name = 'Amy' AND m.last_name = 'Firth'","SELECT T2.city, T2.county, T2.state FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T1.first_name = 'Amy' AND T1.last_name = 'Firth'",1,1
What are the expenses of the budget with the lowest remaining?,simple,SELECT T2.expense_description FROM budget AS T1 INNER JOIN expense AS T2 ON T1.budget_id = T2.link_to_budget ORDER BY T1.remaining LIMIT 1,SELECT e.expense_description FROM expense e JOIN budget b ON e.link_to_budget = b.budget_id WHERE b.remaining = (SELECT MIN(remaining) FROM budget),NULL,0,0
"List all the members who attended the event ""October Meeting"".",simple,SELECT DISTINCT T3.member_id FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T1.event_name = 'October Meeting',"SELECT m.first_name, m.last_name FROM member m JOIN attendance a ON m.member_id = a.link_to_member JOIN event e ON a.link_to_event = e.event_id WHERE e.event_name = 'October Meeting'","SELECT DISTINCT T2.first_name, T2.last_name, T2.email FROM attendance AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN event AS T3 ON T1.link_to_event = T3.event_id WHERE T3.event_name = 'October Meeting'",0,0
Which college do most of the members go to?,simple,SELECT T2.college FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id GROUP BY T2.major_id ORDER BY COUNT(T2.college) DESC LIMIT 1,SELECT college FROM major GROUP BY college ORDER BY COUNT(major_id) DESC LIMIT 1,SELECT T2.college FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id GROUP BY T2.college ORDER BY COUNT(T1.member_id) DESC LIMIT 1,0,1
"What does the person with the phone number ""809-555-3360"" major in?",simple,SELECT T2.major_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.phone = '809-555-3360',SELECT major_name FROM member JOIN major ON member.link_to_major = major.major_id WHERE phone = '809-555-3360',SELECT T2.major_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.phone = '809-555-3360',1,1
Which event has the highest budget amount?,simple,SELECT T2.event_name FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id ORDER BY T1.amount DESC LIMIT 1,SELECT e.event_name FROM event e JOIN budget b ON e.event_id = b.link_to_event ORDER BY b.amount DESC LIMIT 1,SELECT T1.event_name FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event WHERE T2.amount = (SELECT MAX(T3.amount) FROM budget AS T3),1,1
List all the expenses incurred by the vice president.,simple,"SELECT T2.expense_id, T2.expense_description FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T1.position = 'Vice President'",SELECT e.expense_description FROM expense e JOIN member m ON e.link_to_member = m.member_id WHERE m.position = 'Vice President',SELECT e.expense_description FROM expense AS e INNER JOIN member AS m ON e.link_to_member = m.member_id WHERE m.position = 'Vice President',0,0
"How many members attended the ""Women's Soccer"" event?",simple,SELECT COUNT(T2.link_to_member) FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event WHERE T1.event_name = 'Women''s Soccer',SELECT COUNT(DISTINCT m.member_id) AS number_of_members FROM member m JOIN attendance a ON m.member_id = a.link_to_member JOIN event e ON a.link_to_event = e.event_id WHERE e.event_name = 'Women''s Soccer',SELECT COUNT(DISTINCT T2.member_id) FROM attendance AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN event AS T3 ON T1.link_to_event = T3.event_id WHERE T3.event_name = 'Women''s Soccer',1,1
"When did the member, Casey Mason, received the income?",simple,SELECT T2.date_received FROM member AS T1 INNER JOIN income AS T2 ON T1.member_id = T2.link_to_member WHERE T1.first_name = 'Casey' AND T1.last_name = 'Mason',SELECT e.date_received FROM income e JOIN member m ON e.link_to_member = m.member_id WHERE m.first_name = 'Casey' AND m.last_name = 'Mason',SELECT e.date_received FROM income AS e INNER JOIN member AS m ON e.link_to_member = m.member_id WHERE m.first_name = 'Casey' AND m.last_name = 'Mason',1,1
How many of the members' hometowns are from Maryland state?,simple,SELECT COUNT(T2.member_id) FROM zip_code AS T1 INNER JOIN member AS T2 ON T1.zip_code = T2.zip WHERE T1.state = 'Maryland',SELECT COUNT(*) FROM member WHERE zip IN (SELECT zip_code FROM zip_code WHERE state = 'MD'),SELECT COUNT(*) FROM member AS T1 INNER JOIN zip_code AS T2 ON T1.zip = T2.zip_code WHERE T2.state = 'MD',0,0
"How many events did the member with the phone number ""954-555-6240"" attend?",simple,SELECT COUNT(T2.link_to_event) FROM member AS T1 INNER JOIN attendance AS T2 ON T1.member_id = T2.link_to_member WHERE T1.phone = '954-555-6240',SELECT COUNT(*) AS events_attended FROM attendance JOIN member ON attendance.link_to_member = member.member_id WHERE member.phone = '954-555-6240',SELECT COUNT(T1.link_to_event) FROM attendance AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id WHERE T2.phone = '954-555-6240',1,1
"List all the members of the ""School of Applied Sciences, Technology and Education"" department.",moderate,"SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T2.department = 'School of Applied Sciences, Technology and Education'","SELECT m.first_name, m.last_name FROM member m JOIN major mj ON m.link_to_major = mj.major_id WHERE mj.department = 'School of Applied Sciences, Technology and Education'","SELECT first_name, last_name FROM member WHERE link_to_major IN (SELECT major_id FROM major WHERE department = 'School of Applied Sciences, Technology and Education')",1,1
"Among all the closed events, which event has the highest spend-to-budget ratio?",moderate,SELECT T2.event_name FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T2.status = 'Closed' ORDER BY T1.spent / T1.amount DESC LIMIT 1,"SELECT e.event_name FROM event e JOIN budget b ON e.event_id = b.link_to_event WHERE e.status = 'Closed' ORDER BY DIVIDE(b.spent, b.amount) DESC LIMIT 1",NULL,0,0
How many student have the position of president?,simple,SELECT COUNT(member_id) FROM member WHERE position = 'President',SELECT COUNT(*) AS president_count FROM member WHERE position = 'President',NULL,1,0
What is the highest amount of budget spend for an event?,simple,SELECT MAX(spent) FROM budget,SELECT MAX(spent) AS highest_budget_spend FROM budget,NULL,1,0
How many meeting events were held in 2020?,simple,"SELECT COUNT(event_id) FROM event WHERE type = 'Meeting' AND SUBSTR(event_date, 1, 4) = '2020'",SELECT COUNT(*)  FROM event  WHERE type = 'Meeting' AND YEAR(event_date) = 2020,NULL,0,0
What is the total amount of money spent for food?,simple,SELECT SUM(spent) FROM budget WHERE category = 'Food',SELECT SUM(spent) AS total_spent_for_food FROM budget WHERE category = 'Food',NULL,1,0
List the name of students that have attended more than 7 events.,moderate,"SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN attendance AS T2 ON T1.member_id = T2.link_to_member GROUP BY T2.link_to_member HAVING COUNT(T2.link_to_event) > 7","SELECT m.first_name, m.last_name FROM member m JOIN attendance a ON m.member_id = a.link_to_member GROUP BY m.member_id HAVING COUNT(a.link_to_event) > 7","SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN attendance AS T2 ON T1.member_id = T2.link_to_member GROUP BY T1.member_id HAVING COUNT(T2.link_to_event) > 7",1,1
"Among the students majored in interior design, who have attended the Community Theater event?",moderate,"SELECT T2.first_name, T2.last_name FROM major AS T1 INNER JOIN member AS T2 ON T1.major_id = T2.link_to_major INNER JOIN attendance AS T3 ON T2.member_id = T3.link_to_member INNER JOIN event AS T4 ON T3.link_to_event = T4.event_id WHERE T4.event_name = 'Community Theater' AND T1.major_name = 'Interior Design'","SELECT DISTINCT m.member_id, m.first_name, m.last_name FROM member m JOIN major mj ON m.link_to_major = mj.major_id JOIN attendance a ON m.member_id = a.link_to_member JOIN event e ON a.link_to_event = e.event_id WHERE mj.major_name = 'Interior Design' AND e.event_name = 'Community ","SELECT DISTINCT T2.first_name, T2.last_name FROM member AS T1 INNER JOIN attendance AS T3 ON T1.member_id = T3.link_to_member INNER JOIN event AS T4 ON T3.link_to_event = T4.event_id WHERE T1.link_to_major IN (SELECT major_id FROM major WHERE major_name = 'Interior Design') AND T4.event_name = 'Community ",0,0
